Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Story Focus,Gameplay Focus,Series
FIFA Soccer 10,2009.0,Sports,Electronic Arts,0.23,0.64,0.0,0.11,0.98,75.0,21.0,6.2,17.0,EA Sports,E,,x,
FIFA Soccer 10,2009.0,Sports,Electronic Arts,0.0,0.04,0.0,0.01,0.05,72.0,14.0,3.8,59.0,EA Sports,E,,x,
FIFA Soccer 11,2010.0,Sports,Electronic Arts,0.61,3.28,0.06,1.12,5.07,89.0,51.0,8.0,233.0,EA Sports,E,,x,
FIFA Soccer 11,2010.0,Sports,Electronic Arts,0.71,2.39,0.02,0.4,3.52,88.0,66.0,7.5,155.0,EA Sports,E,,x,
FIFA Soccer 11,2010.0,Sports,Electronic Arts,0.13,0.69,0.01,0.36,1.2,68.0,6.0,5.4,9.0,EA Sports,E,,x,
FIFA Soccer 11,2010.0,Sports,Electronic Arts,0.26,0.69,0.0,0.12,1.07,73.0,17.0,7.3,8.0,EA Sports,E,,x,
FIFA Soccer 11,2010.0,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18,83.0,16.0,7.7,102.0,EA Sports,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,1.06,5.01,0.13,1.97,8.16,88.0,37.0,6.6,348.0,Electronic Arts,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,1.09,3.47,0.03,0.57,5.16,90.0,48.0,6.1,403.0,Electronic Arts,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,Electronic Arts,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,0.0,0.28,0.05,0.11,0.44,57.0,9.0,4.1,89.0,Electronic Arts,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,0.02,0.31,0.0,0.07,0.4,86.0,7.0,6.6,286.0,Electronic Arts,E,,x,
FIFA Soccer 13,2012.0,Action,Electronic Arts,0.06,0.2,0.0,0.03,0.29,68.0,4.0,3.7,16.0,Electronic Arts,E,,x,
FIFA Soccer 2002,2001.0,Sports,Electronic Arts,0.31,0.24,0.0,0.08,0.63,82.0,17.0,5.8,28.0,EA Sports,E,,x,
FIFA Soccer 2002,2001.0,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,81.0,13.0,8.0,9.0,EA Sports,E,,x,
FIFA Soccer 2002,2001.0,Sports,Electronic Arts,0.08,0.06,0.0,0.01,0.15,81.0,8.0,6.4,5.0,EA Sports,E,,x,
FIFA Soccer 2003,2002.0,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4,88.0,15.0,6.7,35.0,EA Canada,E,,x,
FIFA Soccer 2003,2002.0,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63,88.0,11.0,7.7,11.0,EA Canada,E,,x,
FIFA Soccer 2003,2002.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,86.0,12.0,7.8,10.0,EA Canada,E,,x,
FIFA Soccer 2004,2003.0,Sports,Electronic Arts,0.24,0.49,0.0,0.05,0.79,82.0,20.0,8.2,23.0,EA Canada,E,,x,
FIFA Soccer 2004,2003.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,83.0,17.0,6.2,12.0,EA Canada,E,,x,
FIFA Soccer 2004,2003.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,82.0,4.0,7.9,9.0,Exient Entertainment,E,,x,
FIFA Soccer 2005,2004.0,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7,81.0,27.0,7.6,56.0,EA Canada,E,,x,
FIFA Soccer 2005,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,81.0,34.0,8.7,23.0,EA Canada,E,,x,
FIFA Soccer 2005,2004.0,Sports,Electronic Arts,0.11,0.03,0.0,0.0,0.14,78.0,22.0,8.5,6.0,EA Canada,E,,x,
FIFA Soccer 2005,2004.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75.0,4.0,7.8,5.0,EA Canada,E,,x,
FIFA Street,2005.0,Sports,Electronic Arts,0.15,0.12,0.0,0.04,0.31,59.0,29.0,7.9,52.0,EA Canada,E,,x,
FIFA Street,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,60.0,21.0,8.0,9.0,EA Canada,E,,x,
FIFA Street,2012.0,Sports,Electronic Arts,0.12,0.89,0.0,0.23,1.23,76.0,36.0,6.4,66.0,EA Sports,E,,x,
FIFA Street,2012.0,Sports,Electronic Arts,0.17,0.62,0.0,0.1,0.89,77.0,47.0,6.7,58.0,EA Sports,E,,x,
FIFA Street 2,2006.0,Sports,Electronic Arts,0.17,0.13,0.02,0.04,0.37,59.0,27.0,7.7,42.0,EA Canada,E,,x,
FIFA Street 2,2006.0,Sports,Electronic Arts,0.07,0.05,0.0,0.02,0.13,58.0,6.0,6.9,17.0,EA Canada,E,,x,
FIFA Street 2,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,63.0,16.0,5.7,7.0,EA Canada,E,,x,
FIFA Street 2,2006.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,63.0,30.0,7.1,9.0,EA Canada,E,,x,
FIFA Street 2,2006.0,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04,43.0,5.0,7.5,4.0,Exient Entertainment,E,,x,
FIFA Street 3,2008.0,Sports,Electronic Arts,0.08,0.18,0.0,0.06,0.32,63.0,37.0,6.9,19.0,EA Canada,E,,x,
FIFA Street 3,2008.0,Sports,Electronic Arts,0.14,0.14,0.0,0.03,0.32,63.0,48.0,6.9,18.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.47,0.02,0.0,0.08,0.57,77.0,28.0,8.1,33.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.19,0.27,0.01,0.0,0.48,72.0,49.0,6.6,33.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24,77.0,22.0,8.4,9.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.1,0.03,0.0,0.0,0.13,76.0,17.0,6.2,5.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,72.0,15.0,7.3,8.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.03,0.0,0.0,0.0,0.04,71.0,7.0,7.2,6.0,EA Canada,E,,x,
FIFA World Cup Germany 2006,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,57.0,4.0,6.9,7.0,EA Canada,E,,x,
Fight Club,2004.0,Fighting,Vivendi Games,0.09,0.07,0.0,0.02,0.18,36.0,28.0,4.4,22.0,Genuine Games,M,,x,
Fight Club,2004.0,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,37.0,29.0,4.7,13.0,Genuine Games,M,,x,
Fighter Maker 2,2002.0,Fighting,Enterbrain,0.03,0.03,0.0,0.01,0.07,58.0,11.0,7.8,5.0,Enterbrain,T,,x,
Fighters Uncaged,2010.0,Fighting,Ubisoft,0.31,0.23,0.0,0.06,0.6,32.0,38.0,4.6,23.0,Ubisoft,T,,x,
Fighter Within,2013.0,Fighting,Ubisoft,0.11,0.07,0.0,0.02,0.19,23.0,39.0,3.0,211.0,Ubisoft,T,,x,
Fighting Fantasy: The Warlock of Firetop Mountain,2009.0,Role-Playing,Aspyr,0.08,0.0,0.0,0.01,0.09,45.0,10.0,8.1,31.0,Big Blue Bubble Inc.,T,x,,
Fight Night 2004,2004.0,Fighting,Electronic Arts,1.08,0.2,0.0,0.2,1.48,85.0,43.0,9.0,25.0,EA Sports,T,,x,
Fight Night 2004,2004.0,Fighting,Electronic Arts,0.51,0.15,0.0,0.02,0.68,85.0,47.0,8.7,20.0,EA Sports,T,,x,
Fight Night Champion,2011.0,Fighting,Electronic Arts,0.45,0.49,0.0,0.18,1.11,84.0,52.0,7.3,95.0,EA Canada,M,,x,
Fight Night Champion,2011.0,Fighting,Electronic Arts,0.4,0.31,0.0,0.07,0.78,86.0,59.0,7.4,105.0,EA Canada,M,,x,
Fight Night Round 2,2005.0,Fighting,Electronic Arts,0.72,0.03,0.0,0.12,0.87,88.0,37.0,9.0,37.0,EA Sports,T,,x,
Fight Night Round 2,2005.0,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6,88.0,48.0,8.8,27.0,EA Sports,T,,x,
Fight Night Round 2,2005.0,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,87.0,32.0,7.9,7.0,EA Sports,T,,x,
Fight Night Round 3,2006.0,Fighting,Electronic Arts,0.81,0.58,0.01,0.26,1.67,83.0,37.0,7.9,24.0,EA Chicago,T,,x,
Fight Night Round 3,2006.0,Fighting,Electronic Arts,1.07,0.4,0.0,0.1,1.56,84.0,32.0,8.1,41.0,EA Chicago,T,,x,
Fight Night Round 3,2006.0,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47,86.0,67.0,8.8,264.0,EA Chicago,T,,x,
Fight Night Round 3,2006.0,Fighting,Electronic Arts,0.46,0.01,0.0,0.04,0.52,74.0,22.0,8.1,22.0,EA Chicago,T,,x,
Fight Night Round 3,2006.0,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33,83.0,32.0,9.0,21.0,EA Chicago,T,,x,
Fight Night Round 4,2009.0,Fighting,Electronic Arts,0.92,0.4,0.0,0.2,1.52,88.0,46.0,7.6,95.0,EA Canada,T,,x,
Fight Night Round 4,2009.0,Fighting,Electronic Arts,0.95,0.33,0.0,0.13,1.4,87.0,76.0,8.1,86.0,EA Canada,T,,x,
Final Fantasy: Crystal Chronicles,2003.0,Role-Playing,Nintendo,0.72,0.38,0.36,0.04,1.49,80.0,55.0,8.1,94.0,Square Enix,T,x,,
Final Fantasy: The 4 Heroes of Light,2009.0,Role-Playing,Square Enix,0.22,0.1,0.23,0.03,0.58,71.0,49.0,7.1,38.0,Matrix Software,E10+,x,,
Final Fantasy Anniversary Edition,2007.0,Role-Playing,Square Enix,0.39,0.02,0.13,0.04,0.58,67.0,34.0,7.7,47.0,TOSE,E10+,x,,
Final Fantasy Anthology,1999.0,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8,80.0,14.0,8.1,28.0,SquareSoft,T,x,,
Final Fantasy Chronicles,2001.0,Role-Playing,Square,0.29,0.2,0.0,0.03,0.52,89.0,15.0,9.1,37.0,TOSE,T,x,,
Final Fantasy Crystal Chronicles: Echoes of Time,2009.0,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.47,75.0,37.0,7.3,21.0,Square Enix,E10+,x,,
Final Fantasy Crystal Chronicles: Echoes of Time,2009.0,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.25,64.0,29.0,5.6,11.0,Square Enix,E10+,x,,
Final Fantasy Crystal Chronicles: Ring of Fates,2007.0,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,0.66,77.0,41.0,7.2,25.0,Square Enix,E10+,x,,
Final Fantasy Crystal Chronicles: The Crystal Bearers,2009.0,Action,Square Enix,0.21,0.07,0.08,0.03,0.39,66.0,53.0,7.6,70.0,Square Enix,T,x,,
Final Fantasy Explorers,2014.0,Role-Playing,Square Enix,0.16,0.07,0.28,0.02,0.54,69.0,57.0,7.0,87.0,Racjin,E10+,x,,
Final Fantasy Fables: Chocobo's Dungeon,2007.0,Role-Playing,Square Enix,0.09,0.0,0.11,0.01,0.21,76.0,34.0,8.0,20.0,h.a.n.d. Inc.,E10+,x,,
Final Fantasy Fables: Chocobo Tales,2006.0,Adventure,Ubisoft,0.1,0.01,0.12,0.01,0.24,75.0,42.0,7.4,28.0,h.a.n.d. Inc.,E,x,,
Final Fantasy II Anniversary Edition,2007.0,Role-Playing,Square Enix,0.36,0.02,0.07,0.04,0.5,63.0,31.0,7.1,24.0,TOSE,T,x,,
Final Fantasy III,2006.0,Role-Playing,Square Enix,0.89,0.04,1.07,0.09,2.08,77.0,45.0,7.1,136.0,Matrix Software,E10+,x,,
Final Fantasy IV,2007.0,Simulation,Square Enix,0.51,0.04,0.62,0.05,1.21,85.0,52.0,7.7,164.0,Matrix Software,E10+,x,,
Final Fantasy IV: The Complete Collection,2011.0,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56,77.0,41.0,7.5,80.0,Bullets,E10+,x,,
Final Fantasy IV Advance,2005.0,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61,85.0,30.0,7.3,70.0,TOSE,E10+,x,,
Final Fantasy IX,2000.0,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,94.0,22.0,8.9,779.0,SquareSoft,T,x,,
Final Fantasy Tactics,1997.0,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45,83.0,12.0,8.2,190.0,SquareSoft,T,x,,
Final Fantasy Tactics: The War of the Lions,2007.0,Role-Playing,Square Enix,0.45,0.24,0.3,0.16,1.16,88.0,41.0,8.0,238.0,TOSE,T,x,,
Final Fantasy Tactics A2: Grimoire of the Rift,2007.0,Role-Playing,Square Enix,0.38,0.03,0.3,0.04,0.75,80.0,47.0,6.9,106.0,Square Enix,E10+,x,,
Final Fantasy Tactics Advance,2003.0,Role-Playing,SquareSoft,0.82,0.37,0.89,0.05,2.13,87.0,44.0,7.8,212.0,Square Enix,E,x,,
Final Fantasy V Advance,2006.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26,83.0,25.0,7.2,75.0,TOSE,E,x,,
Final Fantasy VI Advance,2006.0,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,0.28,92.0,25.0,8.4,190.0,TOSE,E10+,x,,
Final Fantasy VII,1997.0,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72,92.0,20.0,9.2,1282.0,SquareSoft,T,x,,
Final Fantasy VIII,1999.0,Role-Playing,SquareSoft,2.28,1.72,3.63,0.23,7.86,90.0,24.0,8.6,644.0,SquareSoft,T,x,,
Final Fantasy X,2001.0,Role-Playing,Sony Computer Entertainment,2.91,2.07,2.73,0.33,8.05,92.0,53.0,8.7,1056.0,SquareSoft,T,x,,x
Final Fantasy X / X-2 HD Remaster,2013.0,Role-Playing,Square Enix,0.43,0.36,0.32,0.16,1.27,85.0,50.0,8.5,332.0,Virtuos,T,x,,x
Final Fantasy X / X-2 HD Remaster,2013.0,Role-Playing,Square Enix,0.16,0.24,0.28,0.12,0.8,86.0,14.0,8.5,223.0,Virtuos,T,x,,x
Final Fantasy X-2,2003.0,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,85.0,45.0,6.6,400.0,SquareSoft,T,x,,x
Final Fantasy XI,2006.0,Role-Playing,Square Enix,0.17,0.01,0.0,0.01,0.19,66.0,25.0,6.5,33.0,Square Enix,T,x,x,x
Final Fantasy XI: Chains of Promathia,2004.0,Role-Playing,Square Enix,0.12,0.09,0.0,0.03,0.25,77.0,13.0,8.0,10.0,Square Enix,T,x,x,x
Final Fantasy XI: Treasures of Aht Urhgan,2006.0,Role-Playing,Square Enix,0.06,0.05,0.1,0.02,0.23,87.0,4.0,7.1,13.0,Square Enix,T,x,x,x
Final Fantasy XI: Wings of the Goddess,2007.0,Role-Playing,Square Enix,0.26,0.0,0.02,0.02,0.3,63.0,4.0,5.8,5.0,Square Enix,T,x,x,x
Final Fantasy XII,2006.0,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,92.0,64.0,7.6,972.0,Square Enix,T,x,x,x
Final Fantasy XII: Revenant Wings,2007.0,Role-Playing,Square Enix,0.33,0.41,0.54,0.1,1.37,81.0,44.0,6.1,60.0,"Square Enix, Think and Feel",E10+,x,x,x
Final Fantasy XIII,2009.0,Role-Playing,Square Enix,1.74,1.21,1.87,0.51,5.33,83.0,83.0,7.3,2483.0,Square Enix,T,x,x,x
Final Fantasy XIII,2010.0,Role-Playing,Square Enix,1.28,0.67,0.01,0.21,2.16,82.0,54.0,6.3,539.0,Square Enix,T,x,x,x
Final Fantasy XIII-2,2011.0,Role-Playing,Square Enix,0.78,0.73,0.89,0.23,2.63,79.0,53.0,6.6,707.0,Square Enix,T,x,x,x
Final Fantasy XIII-2,2011.0,Role-Playing,Square Enix,0.36,0.29,0.02,0.06,0.73,79.0,50.0,6.3,268.0,Square Enix,T,x,x,x
Final Fantasy XIV: Heavensward,2015.0,Action,Square Enix,0.0,0.06,0.06,0.01,0.13,86.0,20.0,7.6,225.0,Square Enix,T,x,x,x
Final Fantasy XIV: Heavensward,2015.0,Action,Square Enix,0.01,0.01,0.0,0.0,0.02,86.0,14.0,7.7,255.0,Square Enix,T,x,x,x
Final Fight: Streetwise,2006.0,Action,Capcom,0.03,0.02,0.0,0.01,0.05,43.0,36.0,6.2,11.0,Capcom,M,,x,
Final Fight: Streetwise,2006.0,Action,Capcom,0.01,0.0,0.0,0.0,0.02,42.0,29.0,4.0,4.0,Secret Level,M,,x,
Final Fight One,2001.0,Fighting,Ubisoft,0.09,0.03,0.08,0.0,0.21,82.0,16.0,7.8,8.0,Sun-Tec,E,,x,
Finding Nemo,2003.0,Action,THQ,0.69,0.18,0.0,0.02,0.89,62.0,11.0,5.5,8.0,Traveller's Tales,E,,x,
Fire Emblem,2003.0,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97,88.0,31.0,9.2,144.0,Intelligent Systems,E,x,x,
Fire Emblem: Awakening,2012.0,Role-Playing,Nintendo,0.9,0.45,0.54,0.13,2.01,92.0,72.0,9.1,1130.0,Intelligent Systems,T,x,x,
Fire Emblem: Path of Radiance,2005.0,Action,Nintendo,0.29,0.08,0.16,0.01,0.54,85.0,42.0,8.9,141.0,Intelligent Systems,T,x,x,
Fire Emblem: Radiant Dawn,2007.0,Strategy,Nintendo,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,Intelligent Systems,E10+,x,x,
Fire Emblem: Shadow Dragon,2008.0,Role-Playing,Nintendo,0.29,0.02,0.27,0.03,0.61,81.0,42.0,7.0,106.0,Intelligent Systems,E10+,x,x,
Fire Emblem: The Sacred Stones,2004.0,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,85.0,38.0,9.1,132.0,Intelligent Systems,E,x,x,
Fire Pro Wrestling Returns,2005.0,Sports,505 Games,0.04,0.03,0.0,0.01,0.09,78.0,12.0,8.5,17.0,S-Neo,T,,x,
Fisherman's Challenge,2003.0,Sports,Konami Digital Entertainment,0.02,0.02,0.0,0.01,0.04,67.0,7.0,7.5,4.0,Konami,E,,x,
Fishing Master,2007.0,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.02,0.31,58.0,9.0,8.1,9.0,Hudson Soft,E,,x,
Fishing Resort,2011.0,Sports,Namco Bandai Games,0.14,0.0,0.25,0.01,0.39,69.0,9.0,7.0,8.0,Prope,E,,x,
Fish Tycoon,2007.0,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26,46.0,9.0,7.0,6.0,"LDW, Big Fish Games",E,,x,
Fist of the North Star: Ken's Rage,2010.0,Action,Ubisoft Annecy,0.06,0.03,0.55,0.01,0.66,60.0,30.0,6.9,29.0,"Koei, Omega Force",M,,x,
Fist of the North Star: Ken's Rage,2010.0,Action,Ubisoft Annecy,0.07,0.02,0.06,0.01,0.16,59.0,38.0,7.3,23.0,Koei,M,,x,
Fist of the North Star: Ken's Rage 2,2012.0,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,0.3,49.0,19.0,7.0,19.0,"Koei, Omega Force",M,,x,
Fist of the North Star: Ken's Rage 2,2012.0,Fighting,Tecmo Koei,0.03,0.01,0.02,0.0,0.06,55.0,18.0,7.1,20.0,Koei,M,,x,
Fist of the North Star: Ken's Rage 2,2013.0,Fighting,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,40.0,4.0,5.8,18.0,Koei,M,,x,
Flash Focus: Vision Training in Minutes a Day,2007.0,Misc,Nintendo,0.86,1.56,1.05,0.35,3.83,59.0,22.0,4.0,4.0,"Nintendo, Namco Bandai Games",E,,x,
FlatOut,2004.0,Racing,Empire Interactive,0.19,0.15,0.0,0.05,0.38,70.0,30.0,8.5,16.0,Bugbear,T,,x,
FlatOut,2004.0,Racing,Empire Interactive,0.12,0.04,0.0,0.01,0.17,71.0,39.0,8.2,21.0,Bugbear,T,,x,
FlatOut: Head On,2008.0,Racing,Empire Interactive,0.13,0.1,0.0,0.06,0.29,74.0,28.0,8.2,21.0,Bugbear,T,,x,
FlatOut: Ultimate Carnage,2007.0,Racing,Empire Interactive,0.07,0.02,0.0,0.01,0.11,80.0,44.0,8.8,66.0,Bugbear,T,,x,
FlatOut: Ultimate Carnage,2008.0,Racing,Empire Interactive,0.0,0.01,0.0,0.0,0.01,79.0,16.0,7.7,127.0,Bugbear,T,,x,
FlatOut 2,2006.0,Racing,Empire Interactive,0.08,0.06,0.0,0.02,0.16,73.0,44.0,7.5,27.0,Bugbear,T,,x,
FlatOut 2,2006.0,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73.0,38.0,7.3,8.0,Bugbear,T,,x,
FlingSmash,2010.0,Action,Nintendo,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,Artoon,E,,x,
Flipnic: Ultimate Pinball,2003.0,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06,64.0,28.0,8.1,12.0,SCEI,E,,x,
"Flower, Sun, and Rain",2008.0,Adventure,Rising Star Games,0.06,0.0,0.0,0.0,0.07,54.0,37.0,7.1,15.0,h.a.n.d. Inc.,T,,x,
Folklore,2007.0,Role-Playing,Sony Computer Entertainment,0.2,0.04,0.05,0.03,0.32,75.0,55.0,8.2,145.0,"Game Republic, JapanStudio",T,,x,
Food Network: Cook or Be Cooked,2009.0,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44,53.0,8.0,6.8,5.0,Red Fly Studio,E,,x,
Football Manager 2010,2009.0,Sports,Sega,0.0,0.06,0.0,0.01,0.07,87.0,33.0,9.0,262.0,Sports Interactive,E,,x,
Football Manager 2011,2010.0,Sports,Sega,0.0,1.01,0.0,0.25,1.26,85.0,23.0,8.4,77.0,Sports Interactive,E,,x,
Football Manager 2012,2011.0,Sports,Sega,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0,Sports Interactive,E,,x,
Football Manager 2013,2012.0,Sports,Sega,0.0,0.95,0.0,0.21,1.15,86.0,37.0,6.7,228.0,Sports Interactive,N/A,,x,
Football Manager 2014,2013.0,Sports,Sega,0.0,0.6,0.0,0.03,0.64,85.0,41.0,5.5,275.0,Sports Interactive,E,,x,
Football Manager 2015,2014.0,Simulation,Sega,0.0,0.44,0.0,0.03,0.46,80.0,36.0,6.0,151.0,Sports Interactive,N/A,,x,
Football Manager 2016,2015.0,Simulation,Sega,0.0,0.33,0.0,0.02,0.35,81.0,34.0,6.9,97.0,Sega,E,,x,
Football Manager 2017,2016.0,Simulation,Sega,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0,Sports Interactive,E,,x,
Football Manager Handheld 2010,2009.0,Sports,Sega,0.0,0.26,0.0,0.09,0.35,69.0,10.0,6.9,7.0,Sports Interactive,E,,x,
Football Manager Handheld 2011,2010.0,Sports,Sega,0.0,0.27,0.0,0.14,0.41,77.0,5.0,7.7,6.0,Sports Interactive,E,,x,
Football Manager Live,2009.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,82.0,23.0,3.1,45.0,Sports Interactive,N/A,,x,
Ford Mustang: The Legend Lives,2005.0,Racing,Take-Two Interactive,0.14,0.11,0.0,0.04,0.29,58.0,5.0,7.3,8.0,Eutechnyx,E,,x,
Ford Racing,2001.0,Racing,Empire Interactive,0.48,0.33,0.0,0.06,0.86,53.0,4.0,5.8,4.0,Toolbox Design,E,,x,
Ford Racing 2,2003.0,Racing,Empire Interactive,0.49,0.38,0.0,0.13,1.0,51.0,5.0,8.0,8.0,Razorworks Studios,E,,x,
Ford Racing 3,2004.0,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,50.0,7.0,6.6,8.0,Razorworks Studios,E,,x,
Ford Racing Off Road,2008.0,Racing,Xplosiv,0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0,Razorworks,E,,x,
Forever Kingdom,2001.0,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09,64.0,13.0,7.8,6.0,From Software,T,,x,
Forgotten Realms: Demon Stone,2004.0,Action,Atari,0.1,0.08,0.0,0.03,0.2,71.0,40.0,6.8,18.0,Stormfront Studios,T,,x,
Forgotten Realms: Demon Stone,2004.0,Action,Atari,0.06,0.02,0.0,0.0,0.09,72.0,17.0,6.5,6.0,Stormfront Studios,T,,x,
Formula One 2001,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,18.0,6.0,5.0,Studio Liverpool,E,,x,
Fortune Street,2011.0,Misc,Nintendo,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,Marvelous AQL,E,,x,
Forza Horizon,2012.0,Racing,Microsoft Game Studios,0.82,0.93,0.04,0.18,1.96,85.0,83.0,8.4,431.0,"PLAYGROUND, Playground Games",T,,x,
Forza Horizon 2,2014.0,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0,Playground Games,E10+,,x,
Forza Horizon 3,2016.0,Racing,Microsoft Game Studios,0.42,0.58,0.0,0.08,1.08,91.0,90.0,7.4,594.0,Playground Games,E,,x,
Forza Motorsport,2005.0,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05,92.0,73.0,7.6,213.0,Microsoft Game Studios,E,,x,
Forza Motorsport 2,2007.0,Racing,Microsoft Game Studios,2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,381.0,Turn 10,E,,x,
Forza Motorsport 3,2009.0,Racing,Microsoft Game Studios,2.99,1.9,0.1,0.5,5.49,92.0,90.0,8.0,516.0,Turn 10,E,,x,
Forza Motorsport 4,2011.0,Racing,Microsoft Game Studios,2.08,1.97,0.06,0.46,4.57,91.0,83.0,8.2,617.0,Turn 10,E,,x,
Forza Motorsport 5,2013.0,Racing,Microsoft Game Studios,1.21,0.79,0.01,0.19,2.2,79.0,76.0,5.9,1095.0,Turn 10,E,,x,
Forza Motorsport 6,2015.0,Racing,Microsoft Game Studios,0.73,0.9,0.03,0.14,1.8,87.0,85.0,7.9,863.0,Turn 10,E,,x,
Fossil Fighters,2008.0,Role-Playing,Nintendo,0.83,0.0,0.0,0.06,0.89,70.0,17.0,7.9,15.0,RED Entertainment,E,,x,
Fossil Fighters: Champions,2010.0,Role-Playing,Nintendo,0.31,0.0,0.34,0.02,0.67,68.0,8.0,7.1,11.0,"RED Entertainment, Artdink",E,,x,
Fossil Fighters: Frontier,2014.0,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.36,57.0,25.0,4.8,19.0,"RED Entertainment, Spike Chunsoft",E10+,,x,
Fracture,2008.0,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33,63.0,60.0,6.2,45.0,Day 1 Studios,T,,x,
Fracture,2008.0,Shooter,LucasArts,0.11,0.04,0.0,0.02,0.16,62.0,40.0,5.8,18.0,Day 1 Studios,T,,x,
Fragile Dreams: Farewell Ruins of the Moon,2009.0,Role-Playing,Rising Star Games,0.16,0.12,0.06,0.03,0.36,67.0,41.0,8.3,63.0,Tri-Crescendo,T,,x,
